obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('293',)",3658611295.22,2,31.2360992432,3746541015.83,3746541015.92,3658611295.22,0.0,internal_timestamp,2088.18994141,218605,1449622495,1.85309994221,3.12360992432,34.6092565979,1037.31888344,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('294',)",3658611306.28,2,31.2350006104,3746541015.83,3746541015.92,3658611306.28,0.0,internal_timestamp,2085.38989258,275875,1449622506,1.8531999588,3.12350006104,34.6091718874,1037.30617711,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('295',)",3658611317.28,2,31.2343006134,3746541015.83,3746541015.92,3658611317.28,0.0,internal_timestamp,2082.63989258,284970,1449622517,1.85370004177,3.12343006134,34.6091263191,1037.29367391,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('296',)",3658611328.22,2,31.2331008911,3746541015.83,3746541015.92,3658611328.22,0.0,internal_timestamp,2079.82006836,216219,1449622528,1.85350000858,3.12331008911,34.6092483613,1037.28107879,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('297',)",3658611339.28,2,31.2322998047,3746541015.83,3746541015.92,3658611339.28,0.0,internal_timestamp,2077.0300293,275115,1449622539,1.85389995575,3.12322998047,34.609205541,1037.26840891,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('298',)",3658611350.25,2,31.2318992615,3746541015.83,3746541015.92,3658611350.25,0.0,internal_timestamp,2074.2199707,248497,1449622550,1.85479998589,3.12318992615,34.6091316368,1037.25555797,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('299',)",3658611361.24,2,31.2339992523,3746541015.83,3746541015.92,3658611361.24,0.0,internal_timestamp,2071.47998047,240206,1449622561,1.86000001431,3.12339992523,34.6075052294,1037.24123843,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('300',)",3658611372.28,2,31.2339000702,3746541015.83,3746541015.92,3658611372.28,0.0,internal_timestamp,2068.91992188,283227,1449622572,1.86080002785,3.12339000702,34.6077874114,1037.22980706,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('301',)",3658611383.25,2,31.2329006195,3746541015.83,3746541015.92,3658611383.25,0.0,internal_timestamp,2066.19995117,245794,1449622583,1.86129999161,3.12329006195,34.6073593876,1037.21713514,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('302',)",3658611394.28,2,31.2318992615,3746541015.83,3746541015.92,3658611394.28,0.0,internal_timestamp,2063.51000977,276177,1449622594,1.86090004444,3.12318992615,34.6078776839,1037.2054595,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('303',)",3658611405.25,2,31.2311000824,3746541015.83,3746541015.92,3658611405.25,0.0,internal_timestamp,2060.76000977,249886,1449622605,1.86160004139,3.12311000824,34.607497876,1037.19266241,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('304',)",3658611416.29,2,31.2327003479,3746541015.83,3746541015.92,3658611416.29,0.0,internal_timestamp,2058.17993164,293940,1449622616,1.86520004272,3.12327003479,34.6068899756,1037.18007232,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('305',)",3658611427.25,2,31.2334003448,3746541015.83,3746541015.92,3658611427.25,0.0,internal_timestamp,2055.60009766,253315,1449622627,1.86759996414,3.12334003448,34.6064562813,1037.16777704,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('306',)",3658611438.29,2,31.2329998016,3746541015.83,3746541015.92,3658611438.29,0.0,internal_timestamp,2052.90991211,285624,1449622638,1.86870002747,3.12329998016,34.6061111627,1037.15522315,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('307',)",3658611449.3,2,31.2325992584,3746541015.83,3746541015.92,3658611449.3,0.0,internal_timestamp,2050.19995117,296818,1449622649,1.86950004101,3.12325992584,34.6060971867,1037.14287891,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('308',)",3658611460.28,2,31.2317008972,3746541015.83,3746541015.92,3658611460.28,0.0,internal_timestamp,2047.48999023,283128,1449622660,1.8696000576,3.12317008972,34.6062187376,1037.13073208,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('309',)",3658611471.26,2,31.2306995392,3746541015.83,3746541015.92,3658611471.26,0.0,internal_timestamp,2044.7800293,256917,1449622671,1.86969995499,3.12306995392,34.6062136555,1037.11848508,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('310',)",3658611482.26,2,31.2304992676,3746541015.83,3746541015.92,3658611482.26,0.0,internal_timestamp,2042.08996582,257364,1449622682,1.8709000349,3.12304992676,34.6060094164,1037.10602695,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('311',)",3658611493.26,2,31.2311992645,3746541015.83,3746541015.92,3658611493.26,0.0,internal_timestamp,2039.31005859,259263,1449622693,1.87329995632,3.12311992645,34.6056757955,1037.09290439,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('312',)",3658611504.26,2,31.2318000793,3746541015.83,3746541015.92,3658611504.26,0.0,internal_timestamp,2036.63000488,260684,1449622704,1.87609994411,3.12318000793,34.6047425989,1037.07970865,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('313',)",3658611515.26,2,31.2311992645,3746541015.83,3746541015.92,3658611515.26,0.0,internal_timestamp,2033.88000488,261852,1449622715,1.87609994411,3.12311992645,34.6053591868,1037.06778008,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('314',)",3658611526.24,2,31.2348995209,3746541015.83,3746541015.92,3658611526.24,0.0,internal_timestamp,2031.09997559,243103,1449622726,1.88339996338,3.12348995209,34.6034815942,1037.05280275,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('315',)",3658611537.36,2,31.236000061,3746541015.83,3746541015.92,3658611537.36,0.0,internal_timestamp,2028.2800293,360692,1449622737,1.88610005379,3.1236000061,34.6033412655,1037.03961038,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('316',)",3658611548.29,2,31.2362995148,3746541015.83,3746541015.92,3658611548.29,0.0,internal_timestamp,2025.43994141,290018,1449622748,1.88810002804,3.12362995148,34.602972635,1037.02623849,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('317',)",3658611559.27,2,31.2390003204,3746541015.83,3746541015.92,3658611559.27,0.0,internal_timestamp,2022.59997559,270348,1449622759,1.89349997044,3.12390003204,34.6019263849,1037.0118853,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('318',)",3658611570.31,2,31.238199234,3746541015.83,3746541015.92,3658611570.31,0.0,internal_timestamp,2019.75,313801,1449622770,1.89370000362,3.1238199234,34.6021324593,1036.99914758,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('319',)",3658611581.27,2,31.2383995056,3746541015.83,3746541015.93,3658611581.27,0.0,internal_timestamp,2016.93994141,270534,1449622781,1.89520001411,3.12383995056,34.6021624828,1036.98628172,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('320',)",3658611592.27,2,31.2395000458,3746541015.83,3746541015.93,3658611592.27,0.0,internal_timestamp,2014.09997559,270390,1449622792,1.89830005169,3.12395000458,34.6016051789,1036.97261021,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('321',)",3658611603.27,2,31.2420005798,3746541015.83,3746541015.93,3658611603.27,0.0,internal_timestamp,2011.43005371,270890,1449622803,1.90289998055,3.12420005798,34.6010848589,1036.95954025,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('322',)",3658611614.33,2,31.2436008453,3746541015.83,3746541015.93,3658611614.33,0.0,internal_timestamp,2008.68005371,326761,1449622814,1.90690004826,3.12436008453,34.6001364432,1036.94584982,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('323',)",3658611625.25,2,31.2451000214,3746541015.83,3746541015.93,3658611625.25,0.0,internal_timestamp,2005.82995605,246943,1449622825,1.91129994392,3.12451000214,34.5986853932,1036.93125965,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('324',)",3658611636.25,2,31.2457008362,3746541015.83,3746541015.93,3658611636.25,0.0,internal_timestamp,2002.98999023,247864,1449622836,1.91279995441,3.12457008362,34.5992249187,1036.91865676,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('325',)",3658611647.26,2,31.2448997498,3746541015.83,3746541015.93,3658611647.26,0.0,internal_timestamp,2000.25,257311,1449622847,1.91349995136,3.12448997498,34.5988434864,1036.90588521,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('326',)",3658611658.25,2,31.2448997498,3746541015.83,3746541015.93,3658611658.25,0.0,internal_timestamp,1997.47998047,248383,1449622858,1.91470003128,3.12448997498,34.598929391,1036.89327964,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('327',)",3658611669.31,2,31.2451000214,3746541015.83,3746541015.93,3658611669.31,0.0,internal_timestamp,1994.67004395,307677,1449622869,1.91630005836,3.12451000214,34.5988542037,1036.88031451,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('328',)",3658611680.28,2,31.2446994781,3746541015.83,3746541015.93,3658611680.28,0.0,internal_timestamp,1991.81994629,279287,1449622880,1.91740000248,3.12446994781,34.5985937506,1036.86708663,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('329',)",3658611691.32,2,31.2448997498,3746541015.83,3746541015.93,3658611691.32,0.0,internal_timestamp,1988.97998047,316983,1449622891,1.91949999332,3.12448997498,34.5979990346,1036.8535113,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('330',)",3658611702.32,2,31.2443008423,3746541015.83,3746541015.93,3658611702.32,0.0,internal_timestamp,1986.22998047,316008,1449622902,1.91980004311,3.12443008423,34.5983009319,1036.84128045,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('331',)",3658611713.28,2,31.2434997559,3746541015.83,3746541015.93,3658611713.28,0.0,internal_timestamp,1983.56994629,276952,1449622913,1.92040002346,3.12434997559,34.5979885041,1036.82893375,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('332',)",3658611724.25,2,31.2458000183,3746541015.83,3746541015.93,3658611724.25,0.0,internal_timestamp,1980.81994629,250258,1449622924,1.92509996891,3.12458000183,34.5971561977,1036.81523946,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('333',)",3658611735.25,2,31.2458992004,3746541015.83,3746541015.93,3658611735.25,0.0,internal_timestamp,1978.36999512,248009,1449622935,1.92610001564,3.12458992004,34.5974215705,1036.80424379,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('334',)",3658611746.27,2,31.2465991974,3746541015.83,3746541015.93,3658611746.27,0.0,internal_timestamp,1976.01000977,265304,1449622946,1.92859995365,3.12465991974,34.5967782547,1036.79274562,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('335',)",3658611757.26,2,31.2472000122,3746541015.83,3746541015.93,3658611757.26,0.0,internal_timestamp,1973.43994141,259120,1449622957,1.93079996109,3.12472000122,34.5964378314,1036.78057436,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('336',)",3658611768.25,2,31.246799469,3746541015.83,3746541015.93,3658611768.25,0.0,internal_timestamp,1970.81994629,253499,1449622968,1.93180000782,3.1246799469,34.5961722589,1036.76839121,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('337',)",3658611779.33,2,31.2462005615,3746541015.83,3746541015.93,3658611779.33,0.0,internal_timestamp,1968.29003906,329322,1449622979,1.93260002136,3.12462005615,34.5958318671,1036.75658189,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('338',)",3658611790.28,2,31.2469997406,3746541015.83,3746541015.93,3658611790.28,0.0,internal_timestamp,1965.55004883,283202,1449622990,1.93499994278,3.12469997406,34.5956068259,1036.74370581,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('339',)",3658611801.32,2,31.2474994659,3746541015.83,3746541015.93,3658611801.32,0.0,internal_timestamp,1962.84997559,322869,1449623001,1.93729996681,3.12474994659,34.5951001376,1036.73080124,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('340',)",3658611812.32,2,31.2483005524,3746541015.83,3746541015.93,3658611812.32,0.0,internal_timestamp,1960.26000977,318972,1449623012,1.93980002403,3.12483005524,34.5946963934,1036.71844918,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('341',)",3658611823.27,2,31.2474994659,3746541015.83,3746541015.93,3658611823.27,0.0,internal_timestamp,1957.81005859,267705,1449623023,1.94000005722,3.12474994659,34.5947100101,1036.70735534,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('342',)",3658611834.29,2,31.2465991974,3746541015.83,3746541015.93,3658611834.29,0.0,internal_timestamp,1955.25,294878,1449623034,1.94000005722,3.12465991974,34.5948702431,1036.69590414,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('343',)",3658611845.33,2,31.2481002808,3746541015.83,3746541015.93,3658611845.33,0.0,internal_timestamp,1952.45996094,325993,1449623045,1.94360005856,3.12481002808,34.5942520535,1036.68233519,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('344',)",3658611856.26,2,31.2513999939,3746541015.83,3746541015.93,3658611856.26,0.0,internal_timestamp,1949.61999512,258074,1449623056,1.94930005074,3.12513999939,34.593628145,1036.66826434,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('345',)",3658611867.26,2,31.2518005371,3746541015.83,3746541015.93,3658611867.26,0.0,internal_timestamp,1946.80004883,263387,1449623067,1.95150005817,3.12518005371,34.5931670447,1036.65486365,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('346',)",3658611878.26,2,31.2528991699,3746541015.83,3746541015.93,3658611878.26,0.0,internal_timestamp,1944.07995605,263839,1449623078,1.95430004597,3.12528991699,34.5928747563,1036.6419694,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('347',)",3658611889.27,2,31.2525997162,3746541015.83,3746541015.93,3658611889.27,0.0,internal_timestamp,1941.51000977,273369,1449623089,1.95500004292,3.12525997162,34.5930323375,1036.63037856,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('348',)",3658611900.27,2,31.2516994476,3746541015.83,3746541015.93,3658611900.27,0.0,internal_timestamp,1939.04003906,266298,1449623100,1.95550000668,3.12516994476,34.5926144538,1036.61881269,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('349',)",3658611911.27,2,31.2516994476,3746541015.83,3746541015.93,3658611911.27,0.0,internal_timestamp,1936.70996094,266752,1449623111,1.95690000057,3.12516994476,34.5922735075,1036.60782361,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('350',)",3658611922.27,2,31.2555999756,3746541015.83,3746541015.93,3658611922.27,0.0,internal_timestamp,1934.2199707,265866,1449623122,1.96360003948,3.12555999756,34.591147259,1036.59481003,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('351',)",3658611933.26,2,31.2588996887,3746541015.83,3746541015.93,3658611933.26,0.0,internal_timestamp,1931.70996094,263330,1449623133,1.96949994564,3.12588996887,34.590146861,1036.58190775,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('352',)",3658611944.29,2,31.2586994171,3746541015.83,3746541015.93,3658611944.29,0.0,internal_timestamp,1929.26000977,291400,1449623144,1.97049999237,3.12586994171,34.5900470368,1036.57061666,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('353',)",3658611955.27,2,31.2614002228,3746541015.83,3746541015.93,3658611955.27,0.0,internal_timestamp,1926.85998535,267622,1449623155,1.97529995441,3.12614002228,34.5894311037,1036.55865556,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('354',)",3658611966.28,2,31.2642002106,3746541015.83,3746541015.93,3658611966.28,0.0,internal_timestamp,1924.32995605,280549,1449623166,1.98039996624,3.12642002106,34.5886810574,1036.54596191,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('355',)",3658611977.38,2,31.265499115,3746541015.83,3746541015.93,3658611977.38,0.0,internal_timestamp,1921.52001953,382787,1449623177,1.98350000381,3.1265499115,34.5883606733,1036.53259706,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('356',)",3658611988.35,2,31.2660999298,3746541015.83,3746541015.93,3658611988.35,0.0,internal_timestamp,1918.72998047,349992,1449623188,1.98559999466,3.12660999298,34.5882405427,1036.51960806,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('357',)",3658611999.38,2,31.2658996582,3746541015.83,3746541015.93,3658611999.38,0.0,internal_timestamp,1915.89001465,380569,1449623199,1.98660004139,3.12658996582,34.5883354236,1036.50670329,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('358',)",3658612010.31,2,31.2691993713,3746541015.83,3746541015.93,3658612010.31,0.0,internal_timestamp,1913.05004883,310621,1449623210,1.99300003052,3.12691993713,34.5869651435,1036.49195078,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('359',)",3658612021.29,2,31.2714996338,3746541015.83,3746541015.93,3658612021.29,0.0,internal_timestamp,1910.2199707,290405,1449623221,1.9973000288,3.12714996338,34.5866051228,1036.47830746,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('360',)",3658612032.29,2,31.2747993469,3746541015.83,3746541015.93,3658612032.29,0.0,internal_timestamp,1907.45996094,291337,1449623232,2.00289988518,3.12747993469,34.5860507601,1036.46466078,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('361',)",3658612043.36,2,31.2747993469,3746541015.83,3746541015.93,3658612043.36,0.0,internal_timestamp,1904.7800293,355334,1449623243,2.00440001488,3.12747993469,34.5857788458,1036.45212567,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('362',)",3658612054.35,2,31.2775001526,3746541015.83,3746541015.93,3658612054.35,0.0,internal_timestamp,1902.11999512,349916,1449623254,2.00920009613,3.12775001526,34.5852930313,1036.43908757,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('363',)",3658612065.28,2,31.2777004242,3746541015.83,3746541015.93,3658612065.28,0.0,internal_timestamp,1899.58996582,280747,1449623265,2.0109000206,3.12777004242,34.5849798863,1036.42717193,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('364',)",3658612076.29,2,31.2793998718,3746541015.83,3746541015.93,3658612076.29,0.0,internal_timestamp,1897.14001465,294529,1449623276,2.01449990273,3.12793998718,34.5844407896,1036.41519642,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('365',)",3658612087.28,2,31.2789993286,3746541015.83,3746541015.93,3658612087.28,0.0,internal_timestamp,1894.70996094,283432,1449623287,2.0150001049,3.12789993286,34.5846214742,1036.40427507,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('366',)",3658612098.3,2,31.2782993317,3746541015.83,3746541015.93,3658612098.3,0.0,internal_timestamp,1892.35998535,298012,1449623298,2.01539993286,3.12782993317,34.5845014237,1036.39349205,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('367',)",3658612109.37,2,31.2786006927,3746541015.83,3746541015.94,3658612109.37,0.0,internal_timestamp,1890.06994629,365418,1449623309,2.01729989052,3.12786006927,34.583980264,1036.38247178,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('368',)",3658612120.28,2,31.2786006927,3746541015.83,3746541015.94,3658612120.28,0.0,internal_timestamp,1887.70996094,278208,1449623320,2.01839995384,3.12786006927,34.583978284,1036.37164556,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('369',)",3658612131.28,2,31.2814998627,3746541015.83,3746541015.94,3658612131.28,0.0,internal_timestamp,1885.63000488,280797,1449623331,2.02349996567,3.12814998627,34.5831284457,1036.36090652,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('370',)",3658612142.28,2,31.2847995758,3746541015.83,3746541015.94,3658612142.28,0.0,internal_timestamp,1883.59997559,280709,1449623342,2.0287001133,3.12847995758,34.582639459,1036.35066433,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('371',)",3658612153.37,2,31.2872009277,3746541015.83,3746541015.94,3658612153.37,0.0,internal_timestamp,1881.44995117,365884,1449623353,2.03239989281,3.12872009277,34.5827086065,1036.34051029,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('372',)",3658612164.28,2,31.2889003754,3746541015.83,3746541015.94,3658612164.28,0.0,internal_timestamp,1879.30004883,284066,1449623364,2.03590011597,3.12889003754,34.5821277597,1036.32987091,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
